filename,count,locations
seq_000250.jpg,18,"[[401, 480], [55, 219], [374, 200], [61, 114], [236, 357], [459, 573], [421, 549], [91, 299], [67, 146], [30, 218], [38, 128], [66, 191], [389, 191], [37, 244], [50, 165], [88, 130], [223, 347], [34, 189]]"
seq_000192.jpg,24,"[[295, 100], [83, 382], [55, 183], [144, 205], [123, 480], [107, 277], [232, 355], [117, 117], [272, 55], [40, 223], [120, 436], [351, 116], [318, 64], [141, 245], [35, 151], [313, 7], [142, 441], [93, 490], [124, 204], [123, 153], [30, 189], [93, 295], [149, 474], [272, 96]]"
seq_000722.jpg,43,"[[89, 358], [382, 404], [155, 198], [113, 526], [404, 308], [298, 602], [34, 122], [248, 252], [385, 542], [100, 187], [382, 454], [80, 409], [117, 122], [299, 389], [272, 510], [35, 183], [370, 185], [244, 358], [166, 432], [98, 248], [192, 161], [421, 213], [334, 305], [265, 599], [53, 364], [132, 483], [424, 458], [288, 448], [102, 287], [385, 270], [390, 239], [41, 208], [271, 180], [158, 147], [188, 202], [322, 429], [386, 429], [113, 162], [194, 240], [110, 221], [62, 114], [277, 574], [412, 439]]"
seq_001897.jpg,29,"[[135, 137], [265, 322], [217, 516], [101, 358], [169, 221], [42, 177], [87, 449], [387, 250], [73, 119], [227, 231], [134, 263], [84, 175], [242, 351], [320, 287], [232, 258], [165, 474], [133, 171], [164, 183], [67, 147], [140, 195], [200, 476], [61, 449], [173, 252], [39, 210], [35, 138], [249, 283], [108, 284], [81, 201], [294, 301]]"
seq_000453.jpg,40,"[[165, 490], [108, 196], [309, 367], [356, 155], [354, 426], [61, 430], [290, 13], [333, 597], [30, 133], [254, 97], [228, 586], [260, 295], [107, 243], [360, 482], [38, 210], [35, 391], [273, 458], [254, 166], [393, 200], [72, 191], [308, 526], [383, 430], [232, 354], [105, 286], [75, 227], [80, 131], [281, 296], [258, 62], [69, 384], [411, 379], [256, 341], [101, 162], [37, 178], [62, 156], [38, 240], [337, 369], [259, 129], [56, 408], [52, 122], [279, 325]]"
seq_001948.jpg,28,"[[46, 152], [267, 318], [105, 388], [186, 199], [199, 463], [379, 175], [100, 286], [241, 234], [41, 237], [55, 456], [172, 549], [125, 165], [81, 131], [252, 286], [168, 470], [179, 159], [321, 297], [41, 123], [304, 321], [131, 195], [243, 346], [209, 181], [40, 180], [100, 360], [236, 258], [102, 411], [296, 292], [34, 209]]"
seq_001545.jpg,38,"[[324, 597], [100, 347], [100, 223], [390, 280], [87, 494], [293, 324], [427, 537], [83, 148], [317, 446], [167, 515], [67, 217], [246, 260], [53, 369], [126, 430], [424, 462], [35, 125], [241, 356], [38, 237], [95, 280], [408, 549], [316, 318], [39, 157], [260, 329], [164, 473], [70, 121], [123, 527], [456, 561], [113, 482], [119, 452], [402, 579], [333, 577], [408, 277], [34, 198], [105, 293], [78, 371], [64, 180], [92, 525], [274, 351]]"
seq_001206.jpg,28,"[[312, 291], [98, 391], [27, 129], [230, 41], [158, 501], [379, 156], [243, 369], [468, 419], [36, 246], [218, 553], [250, 257], [162, 412], [377, 257], [55, 184], [182, 372], [221, 89], [209, 585], [131, 525], [49, 122], [97, 282], [254, 335], [89, 437], [388, 222], [32, 209], [166, 453], [241, 66], [33, 178], [56, 221]]"
seq_001906.jpg,30,"[[169, 119], [265, 326], [198, 536], [48, 147], [101, 356], [371, 132], [241, 465], [140, 249], [97, 534], [289, 307], [47, 182], [110, 401], [253, 291], [116, 261], [242, 351], [238, 516], [49, 119], [223, 537], [231, 245], [172, 145], [113, 378], [35, 212], [290, 464], [289, 526], [102, 285], [27, 128], [109, 513], [27, 170], [305, 286], [131, 405]]"
seq_001236.jpg,35,"[[118, 194], [383, 191], [138, 479], [231, 261], [233, 108], [35, 226], [99, 278], [59, 130], [91, 401], [235, 354], [376, 247], [60, 214], [198, 155], [393, 63], [309, 285], [63, 353], [223, 178], [135, 561], [101, 229], [36, 186], [66, 165], [174, 117], [207, 118], [390, 224], [239, 76], [93, 353], [40, 150], [254, 259], [114, 402], [256, 330], [249, 380], [26, 261], [231, 145], [43, 266], [153, 169]]"
seq_000800.jpg,28,"[[53, 182], [360, 280], [258, 363], [105, 288], [89, 148], [192, 536], [235, 259], [390, 196], [289, 68], [99, 358], [88, 185], [137, 185], [32, 129], [47, 229], [260, 338], [254, 254], [106, 113], [372, 220], [34, 206], [117, 163], [70, 165], [396, 230], [387, 263], [314, 286], [55, 141], [127, 115], [235, 361], [65, 210]]"
seq_001595.jpg,29,"[[347, 315], [90, 153], [167, 417], [450, 478], [237, 264], [256, 528], [99, 352], [39, 225], [260, 330], [166, 177], [53, 127], [67, 185], [445, 538], [200, 456], [67, 385], [333, 296], [106, 296], [33, 186], [90, 122], [123, 132], [359, 289], [179, 157], [249, 357], [57, 156], [94, 373], [57, 214], [229, 537], [330, 326], [254, 255]]"
seq_001092.jpg,25,"[[119, 267], [246, 378], [381, 222], [54, 218], [184, 559], [282, 289], [53, 177], [77, 361], [186, 502], [156, 427], [364, 167], [82, 147], [311, 286], [151, 277], [34, 130], [266, 325], [133, 249], [251, 258], [105, 230], [29, 197], [59, 367], [33, 242], [232, 354], [206, 561], [106, 287]]"
seq_001358.jpg,29,"[[59, 188], [251, 356], [367, 150], [55, 430], [130, 242], [123, 504], [245, 580], [242, 260], [414, 93], [300, 150], [246, 451], [139, 442], [153, 218], [34, 233], [106, 286], [128, 472], [155, 71], [258, 327], [253, 493], [33, 199], [149, 502], [121, 274], [60, 222], [158, 246], [465, 111], [118, 214], [154, 190], [436, 98], [120, 188]]"
seq_000480.jpg,29,"[[366, 166], [172, 254], [105, 518], [73, 126], [188, 71], [34, 205], [275, 295], [375, 263], [116, 226], [175, 165], [455, 224], [203, 123], [252, 338], [68, 191], [108, 275], [57, 227], [384, 200], [207, 94], [44, 175], [221, 143], [86, 488], [167, 220], [257, 292], [32, 242], [242, 358], [409, 226], [186, 237], [97, 187], [225, 349]]"
seq_001149.jpg,40,"[[241, 36], [115, 416], [35, 189], [372, 190], [157, 535], [291, 293], [76, 194], [214, 123], [147, 249], [238, 351], [285, 491], [273, 105], [150, 466], [112, 173], [381, 227], [89, 116], [321, 7], [75, 225], [200, 173], [248, 258], [59, 173], [140, 426], [110, 239], [258, 385], [98, 369], [314, 291], [107, 209], [158, 497], [103, 276], [170, 566], [249, 13], [404, 232], [90, 156], [241, 111], [186, 520], [82, 253], [42, 220], [258, 326], [300, 92], [265, 29]]"
seq_000512.jpg,26,"[[35, 161], [250, 368], [92, 433], [363, 281], [113, 283], [184, 108], [40, 226], [284, 293], [385, 218], [138, 258], [92, 464], [115, 145], [32, 131], [175, 141], [115, 253], [54, 188], [114, 441], [260, 294], [342, 291], [428, 236], [262, 336], [77, 487], [233, 353], [96, 264], [50, 116], [29, 197]]"
seq_001932.jpg,28,"[[221, 107], [264, 319], [30, 167], [241, 549], [94, 288], [383, 188], [156, 405], [178, 138], [252, 287], [94, 153], [99, 358], [37, 202], [309, 540], [126, 147], [238, 350], [200, 98], [246, 578], [232, 244], [61, 125], [33, 132], [170, 169], [292, 306], [55, 170], [311, 287], [110, 283], [202, 147], [181, 87], [40, 235]]"
seq_001258.jpg,23,"[[265, 184], [44, 214], [187, 427], [379, 125], [308, 342], [126, 249], [172, 502], [68, 128], [133, 178], [100, 439], [444, 51], [246, 262], [252, 337], [35, 132], [103, 348], [384, 161], [44, 175], [135, 280], [107, 282], [102, 137], [403, 117], [147, 248], [139, 214]]"
seq_001106.jpg,29,"[[405, 228], [347, 545], [104, 218], [287, 288], [215, 504], [327, 453], [240, 352], [189, 120], [38, 121], [358, 593], [385, 189], [31, 189], [99, 288], [330, 407], [199, 569], [251, 257], [370, 506], [310, 569], [203, 469], [324, 502], [264, 321], [54, 186], [253, 375], [43, 221], [95, 239], [382, 227], [365, 197], [361, 4], [72, 223]]"
seq_001939.jpg,27,"[[101, 357], [54, 176], [290, 307], [68, 436], [161, 154], [385, 216], [429, 370], [116, 518], [39, 239], [264, 322], [99, 285], [128, 157], [53, 116], [236, 258], [240, 350], [252, 288], [88, 167], [167, 125], [98, 144], [31, 128], [87, 504], [35, 207], [51, 433], [121, 106], [29, 175], [112, 499], [309, 289]]"
seq_001751.jpg,30,"[[29, 197], [258, 326], [235, 81], [98, 359], [366, 554], [369, 191], [160, 455], [86, 131], [212, 188], [353, 79], [300, 149], [251, 269], [30, 130], [97, 294], [231, 354], [48, 174], [224, 51], [161, 415], [55, 122], [109, 175], [54, 359], [326, 140], [38, 234], [55, 213], [353, 6], [163, 497], [260, 151], [239, 27], [253, 352], [215, 85]]"
seq_001059.jpg,29,"[[256, 320], [101, 176], [52, 360], [385, 192], [282, 48], [170, 414], [34, 181], [180, 99], [58, 443], [96, 224], [254, 265], [67, 122], [399, 227], [312, 287], [309, 11], [42, 208], [239, 351], [173, 461], [101, 283], [68, 179], [373, 222], [41, 154], [74, 362], [248, 247], [103, 148], [55, 461], [31, 236], [314, 55], [37, 128]]"
seq_000428.jpg,34,"[[258, 289], [48, 223], [293, 47], [182, 474], [120, 396], [111, 218], [362, 296], [185, 353], [135, 573], [354, 112], [241, 359], [255, 131], [54, 181], [251, 29], [338, 352], [88, 491], [239, 251], [135, 177], [102, 288], [80, 389], [187, 531], [281, 349], [31, 123], [161, 399], [125, 445], [214, 126], [114, 173], [259, 100], [287, 294], [267, 327], [376, 312], [293, 92], [32, 201], [151, 566]]"
seq_001026.jpg,31,"[[171, 474], [163, 251], [407, 228], [352, 386], [44, 123], [99, 354], [263, 324], [227, 113], [49, 226], [250, 256], [306, 298], [145, 447], [106, 154], [104, 285], [377, 187], [105, 482], [102, 387], [45, 198], [311, 345], [205, 509], [385, 379], [383, 236], [382, 210], [106, 444], [115, 261], [28, 224], [156, 497], [287, 292], [236, 352], [212, 105], [319, 376]]"
seq_000157.jpg,23,"[[354, 124], [103, 274], [309, 607], [53, 172], [409, 427], [456, 590], [228, 354], [126, 147], [31, 217], [57, 363], [87, 182], [307, 120], [364, 192], [57, 225], [461, 323], [278, 596], [99, 297], [103, 150], [40, 242], [120, 178], [54, 196], [31, 187], [110, 202]]"
seq_000492.jpg,33,"[[288, 415], [59, 163], [324, 58], [329, 559], [365, 277], [195, 182], [104, 285], [189, 554], [232, 353], [58, 467], [366, 183], [109, 192], [62, 192], [265, 294], [265, 20], [201, 125], [343, 121], [57, 123], [352, 62], [282, 60], [338, 402], [101, 220], [231, 400], [40, 219], [140, 169], [31, 133], [34, 181], [230, 126], [255, 339], [201, 577], [418, 185], [347, 563], [382, 205]]"
seq_000996.jpg,36,"[[79, 453], [252, 256], [86, 182], [397, 135], [155, 499], [279, 68], [258, 586], [129, 375], [232, 352], [101, 284], [140, 124], [386, 226], [36, 245], [123, 412], [272, 435], [292, 285], [65, 171], [160, 383], [118, 492], [371, 125], [110, 145], [116, 454], [264, 555], [331, 81], [308, 46], [100, 356], [262, 325], [145, 536], [45, 205], [75, 411], [152, 431], [123, 179], [126, 220], [81, 482], [144, 466], [394, 178]]"
seq_000028.jpg,37,"[[273, 101], [146, 572], [429, 607], [39, 227], [110, 378], [385, 221], [135, 142], [66, 157], [70, 486], [372, 537], [226, 49], [302, 293], [184, 469], [351, 115], [101, 459], [211, 227], [186, 95], [230, 355], [412, 555], [366, 621], [36, 126], [105, 528], [215, 176], [471, 87], [33, 159], [193, 67], [181, 143], [101, 135], [439, 571], [100, 497], [39, 191], [408, 619], [172, 431], [70, 125], [356, 535], [319, 291], [246, 26]]"
seq_001327.jpg,33,"[[115, 198], [56, 430], [198, 96], [250, 336], [356, 126], [97, 477], [153, 209], [34, 237], [37, 120], [300, 22], [180, 193], [240, 261], [59, 183], [111, 280], [67, 475], [168, 471], [182, 266], [211, 132], [89, 198], [63, 218], [101, 348], [200, 66], [163, 167], [353, 35], [257, 254], [146, 253], [360, 105], [179, 231], [150, 472], [36, 206], [84, 448], [61, 125], [196, 168]]"
seq_001240.jpg,30,"[[371, 188], [32, 184], [86, 477], [228, 257], [273, 30], [142, 141], [377, 259], [250, 378], [138, 230], [95, 404], [34, 142], [65, 173], [315, 284], [95, 513], [384, 13], [253, 257], [46, 220], [102, 349], [406, 235], [100, 153], [243, 338], [154, 163], [92, 442], [101, 282], [365, 280], [197, 211], [76, 132], [384, 217], [319, 29], [142, 199]]"
seq_000018.jpg,41,"[[167, 111], [74, 411], [31, 178], [237, 465], [411, 37], [279, 152], [310, 292], [65, 257], [78, 491], [218, 74], [110, 147], [302, 543], [139, 574], [267, 127], [88, 470], [234, 356], [48, 402], [50, 122], [209, 230], [365, 38], [33, 259], [200, 110], [48, 434], [269, 472], [139, 454], [83, 153], [36, 203], [351, 13], [103, 263], [211, 37], [240, 106], [212, 137], [143, 419], [255, 72], [93, 117], [39, 232], [175, 137], [74, 387], [57, 167], [239, 147], [284, 508]]"
seq_001623.jpg,35,"[[138, 131], [151, 524], [398, 231], [234, 354], [74, 222], [242, 18], [42, 170], [319, 440], [100, 349], [244, 267], [167, 205], [225, 87], [382, 262], [42, 201], [379, 170], [72, 154], [175, 534], [137, 186], [40, 130], [254, 322], [97, 252], [66, 187], [104, 370], [96, 295], [209, 508], [222, 14], [255, 348], [46, 236], [385, 200], [169, 555], [212, 96], [253, 252], [373, 238], [69, 125], [70, 251]]"
seq_000520.jpg,31,"[[266, 291], [125, 173], [165, 538], [390, 218], [268, 494], [62, 188], [249, 375], [322, 68], [194, 150], [103, 286], [365, 281], [77, 143], [257, 230], [221, 576], [124, 530], [248, 423], [260, 343], [193, 516], [472, 260], [86, 116], [191, 167], [404, 245], [116, 146], [96, 185], [163, 512], [169, 178], [38, 215], [38, 176], [234, 356], [248, 477], [153, 144]]"
seq_000362.jpg,35,"[[106, 176], [398, 539], [304, 136], [159, 433], [261, 288], [211, 125], [117, 272], [28, 199], [59, 420], [172, 154], [378, 184], [222, 442], [396, 452], [276, 92], [232, 165], [212, 84], [232, 353], [441, 492], [294, 291], [125, 248], [51, 209], [37, 232], [320, 116], [148, 139], [47, 175], [101, 198], [102, 292], [194, 155], [258, 167], [249, 125], [234, 100], [149, 162], [74, 185], [171, 114], [254, 337]]"
seq_000290.jpg,27,"[[50, 178], [354, 486], [119, 486], [392, 190], [98, 296], [300, 605], [111, 232], [142, 148], [231, 354], [316, 459], [299, 538], [88, 141], [41, 233], [341, 594], [98, 355], [76, 242], [115, 457], [107, 192], [96, 264], [348, 535], [57, 214], [342, 463], [294, 485], [89, 216], [390, 172], [115, 144], [33, 202]]"
seq_001791.jpg,30,"[[294, 391], [37, 148], [94, 359], [208, 222], [291, 555], [332, 302], [249, 305], [172, 138], [36, 196], [43, 423], [300, 457], [282, 346], [252, 249], [170, 204], [258, 586], [317, 561], [98, 290], [294, 507], [39, 123], [248, 358], [340, 603], [255, 280], [33, 220], [40, 173], [66, 353], [127, 190], [194, 149], [148, 131], [273, 372], [259, 331]]"
seq_001136.jpg,28,"[[41, 187], [251, 258], [439, 448], [46, 377], [370, 196], [226, 101], [258, 385], [37, 120], [373, 591], [101, 350], [70, 506], [295, 290], [73, 122], [406, 224], [98, 288], [57, 220], [69, 161], [256, 329], [81, 194], [469, 415], [53, 142], [251, 101], [189, 100], [237, 350], [389, 232], [384, 183], [33, 155], [32, 216]]"
seq_001550.jpg,35,"[[107, 466], [109, 149], [253, 354], [226, 61], [33, 204], [234, 515], [253, 255], [101, 292], [282, 167], [336, 297], [50, 140], [291, 10], [208, 579], [76, 443], [80, 196], [90, 535], [112, 428], [31, 167], [104, 181], [279, 92], [74, 160], [226, 29], [61, 221], [232, 353], [103, 347], [69, 117], [38, 236], [282, 499], [231, 577], [238, 265], [55, 184], [226, 473], [128, 159], [337, 278], [257, 328]]"
seq_001328.jpg,29,"[[184, 95], [137, 286], [64, 495], [34, 127], [359, 117], [181, 163], [258, 327], [30, 222], [66, 163], [189, 486], [222, 89], [138, 244], [251, 257], [107, 282], [78, 448], [171, 126], [49, 187], [55, 428], [64, 114], [211, 177], [228, 269], [234, 352], [101, 348], [81, 476], [155, 263], [54, 219], [241, 103], [112, 255], [212, 133]]"
seq_000077.jpg,17,"[[367, 567], [57, 175], [359, 125], [38, 254], [94, 382], [230, 253], [252, 76], [185, 491], [371, 6], [231, 354], [30, 174], [39, 131], [365, 184], [349, 518], [286, 6], [39, 216], [80, 130]]"
seq_000580.jpg,29,"[[259, 289], [148, 545], [55, 135], [394, 608], [373, 128], [402, 373], [107, 282], [101, 484], [242, 76], [241, 329], [40, 209], [424, 323], [251, 254], [393, 549], [249, 373], [141, 245], [387, 104], [58, 171], [34, 175], [132, 530], [230, 353], [69, 492], [94, 296], [264, 337], [160, 526], [100, 507], [365, 91], [414, 550], [414, 285]]"
seq_000280.jpg,26,"[[93, 448], [96, 119], [353, 417], [70, 231], [98, 350], [380, 234], [238, 353], [282, 537], [137, 410], [50, 168], [289, 444], [152, 149], [84, 266], [127, 435], [64, 126], [36, 232], [36, 128], [92, 146], [39, 202], [93, 297], [109, 539], [134, 368], [99, 417], [270, 440], [112, 365], [70, 463]]"
seq_000936.jpg,32,"[[243, 15], [251, 254], [447, 484], [429, 230], [79, 226], [288, 439], [377, 145], [345, 82], [424, 277], [434, 618], [89, 348], [65, 191], [273, 82], [244, 344], [456, 398], [202, 104], [103, 284], [311, 286], [250, 502], [318, 39], [387, 245], [49, 227], [258, 42], [342, 137], [352, 35], [36, 198], [420, 174], [302, 72], [391, 174], [96, 157], [364, 289], [429, 486]]"
seq_000476.jpg,27,"[[102, 222], [421, 227], [310, 603], [235, 354], [84, 490], [184, 174], [32, 221], [105, 284], [66, 115], [391, 194], [261, 226], [455, 216], [108, 143], [181, 223], [116, 248], [47, 241], [133, 176], [465, 243], [374, 203], [111, 192], [368, 172], [263, 290], [34, 191], [258, 335], [55, 177], [136, 148], [63, 208]]"
seq_001787.jpg,30,"[[94, 297], [235, 447], [142, 151], [248, 300], [457, 523], [243, 18], [35, 206], [100, 360], [336, 301], [109, 221], [60, 147], [49, 432], [202, 68], [237, 355], [235, 507], [107, 145], [263, 338], [277, 16], [356, 297], [244, 411], [31, 170], [54, 181], [85, 203], [30, 135], [252, 258], [126, 205], [40, 412], [85, 124], [53, 119], [125, 119]]"
seq_001024.jpg,30,"[[199, 529], [103, 277], [303, 295], [78, 157], [369, 204], [81, 443], [209, 123], [42, 212], [263, 435], [116, 385], [259, 325], [252, 258], [390, 188], [100, 353], [34, 128], [384, 236], [199, 494], [34, 258], [108, 434], [89, 385], [82, 123], [99, 235], [198, 561], [286, 284], [51, 185], [81, 471], [240, 350], [51, 150], [108, 468], [404, 223]]"
seq_001557.jpg,40,"[[208, 38], [196, 540], [64, 175], [238, 354], [82, 453], [336, 297], [108, 248], [407, 470], [332, 614], [254, 254], [145, 171], [79, 380], [286, 475], [182, 563], [34, 197], [144, 530], [120, 456], [112, 171], [55, 140], [40, 233], [95, 416], [91, 270], [274, 527], [133, 205], [223, 58], [61, 213], [137, 241], [32, 157], [157, 140], [164, 454], [259, 333], [313, 601], [334, 271], [230, 586], [105, 367], [106, 292], [237, 459], [200, 65], [123, 143], [243, 267]]"
seq_000843.jpg,28,"[[96, 359], [369, 258], [185, 498], [39, 203], [258, 328], [93, 465], [197, 140], [244, 250], [140, 243], [74, 168], [362, 285], [105, 286], [369, 222], [181, 534], [237, 361], [100, 386], [258, 358], [379, 196], [65, 471], [43, 119], [393, 228], [56, 184], [255, 263], [199, 534], [42, 233], [390, 178], [88, 442], [319, 152]]"
seq_001523.jpg,31,"[[81, 498], [253, 245], [30, 180], [308, 20], [240, 359], [253, 55], [280, 505], [159, 149], [100, 413], [358, 301], [39, 209], [32, 129], [81, 201], [168, 212], [99, 446], [291, 468], [229, 96], [255, 331], [36, 240], [184, 192], [237, 264], [102, 347], [39, 153], [64, 230], [286, 7], [228, 47], [70, 467], [257, 264], [96, 478], [60, 178], [151, 193]]"
seq_001109.jpg,25,"[[31, 191], [250, 341], [386, 193], [227, 475], [235, 49], [147, 517], [101, 285], [329, 298], [83, 206], [251, 256], [396, 230], [34, 256], [228, 424], [231, 550], [138, 199], [373, 218], [53, 160], [264, 322], [381, 164], [233, 356], [57, 190], [249, 377], [300, 288], [125, 231], [49, 223]]"
seq_001370.jpg,23,"[[263, 350], [41, 200], [69, 444], [215, 174], [100, 292], [57, 123], [367, 140], [92, 348], [237, 262], [30, 167], [238, 350], [237, 132], [192, 174], [61, 355], [43, 233], [85, 128], [84, 463], [54, 158], [31, 131], [108, 278], [258, 326], [255, 256], [247, 365]]"
seq_000048.jpg,18,"[[166, 143], [55, 181], [382, 285], [278, 20], [232, 252], [101, 270], [35, 126], [201, 69], [229, 353], [41, 243], [164, 208], [283, 65], [92, 178], [218, 44], [133, 257], [217, 218], [36, 206], [38, 158]]"
seq_000795.jpg,25,"[[49, 205], [366, 277], [100, 356], [152, 122], [234, 261], [419, 437], [392, 221], [29, 126], [246, 359], [118, 115], [106, 293], [140, 144], [381, 187], [30, 255], [368, 217], [31, 222], [37, 153], [52, 125], [124, 367], [152, 175], [381, 249], [426, 288], [35, 183], [254, 257], [431, 484]]"
seq_000919.jpg,31,"[[151, 261], [394, 491], [383, 241], [290, 83], [79, 434], [46, 200], [264, 326], [375, 168], [252, 235], [188, 151], [392, 534], [103, 338], [68, 114], [359, 312], [343, 82], [236, 351], [319, 43], [69, 168], [104, 286], [405, 182], [328, 293], [93, 458], [236, 99], [398, 137], [65, 228], [356, 287], [310, 325], [405, 304], [422, 526], [121, 254], [39, 161]]"
seq_001221.jpg,30,"[[372, 177], [98, 347], [87, 138], [317, 299], [95, 460], [462, 460], [33, 186], [254, 48], [246, 340], [250, 258], [367, 269], [425, 152], [96, 278], [104, 167], [39, 139], [317, 6], [66, 438], [388, 211], [62, 213], [407, 106], [67, 171], [291, 292], [468, 394], [104, 436], [33, 231], [84, 416], [54, 411], [383, 265], [249, 381], [407, 228]]"
seq_000507.jpg,29,"[[225, 120], [160, 484], [34, 179], [361, 280], [259, 345], [54, 118], [289, 18], [104, 285], [63, 478], [312, 150], [212, 503], [430, 237], [42, 226], [269, 292], [191, 152], [375, 205], [163, 523], [260, 155], [61, 192], [274, 21], [80, 123], [30, 127], [237, 361], [469, 257], [31, 206], [285, 154], [30, 153], [203, 119], [55, 150]]"
seq_000354.jpg,34,"[[406, 465], [95, 235], [337, 24], [146, 504], [88, 173], [382, 310], [352, 120], [257, 583], [63, 476], [36, 196], [400, 20], [336, 310], [126, 156], [408, 131], [405, 345], [99, 294], [42, 228], [232, 360], [426, 466], [137, 188], [132, 124], [51, 119], [119, 248], [474, 536], [384, 34], [134, 536], [111, 185], [312, 289], [404, 307], [367, 120], [121, 71], [99, 266], [27, 122], [54, 175]]"
