filename,count,locations
IMG_3.jpg,48,"[[583, 95], [226, 606], [287, 926], [247, 176], [526, 620], [48, 768], [360, 387], [62, 585], [671, 891], [437, 170], [145, 746], [159, 926], [49, 247], [440, 840], [450, 251], [707, 747], [53, 440], [217, 472], [491, 992], [71, 704], [474, 614], [207, 807], [442, 73], [362, 228], [262, 357], [55, 508], [160, 614], [228, 995], [375, 52], [255, 57], [49, 997], [250, 875], [133, 518], [156, 173], [84, 229], [742, 614], [384, 707], [246, 754], [185, 674], [348, 996], [419, 322], [662, 792], [68, 878], [588, 870], [523, 133], [337, 160], [627, 705], [117, 828]]"
IMG_36.jpg,47,"[[261, 563], [516, 105], [454, 857], [465, 528], [339, 313], [573, 871], [498, 368], [55, 704], [109, 417], [368, 648], [357, 46], [513, 675], [608, 981], [715, 385], [144, 643], [426, 454], [534, 191], [400, 807], [217, 636], [651, 285], [385, 580], [544, 569], [562, 745], [469, 43], [291, 451], [476, 769], [325, 251], [439, 694], [635, 812], [92, 664], [108, 248], [276, 660], [461, 613], [262, 730], [545, 321], [526, 824], [579, 141], [520, 467], [101, 605], [553, 41], [83, 329], [379, 518], [369, 720], [561, 934], [286, 337], [100, 729], [388, 350]]"
IMG_112.jpg,54,"[[258, 313], [229, 829], [74, 160], [58, 541], [340, 613], [143, 954], [466, 302], [566, 784], [337, 62], [149, 662], [120, 386], [52, 806], [420, 847], [483, 538], [537, 176], [268, 110], [229, 468], [430, 932], [54, 255], [673, 905], [370, 453], [324, 915], [217, 601], [76, 983], [173, 56], [386, 707], [136, 475], [55, 737], [442, 419], [59, 347], [68, 632], [511, 370], [147, 221], [596, 43], [208, 984], [146, 559], [235, 918], [154, 142], [384, 337], [141, 761], [560, 560], [220, 708], [348, 784], [234, 198], [85, 79], [68, 907], [136, 852], [155, 295], [453, 151], [298, 395], [414, 555], [417, 781], [189, 385], [51, 446]]"
IMG_152.jpg,49,"[[376, 600], [252, 388], [154, 788], [362, 176], [184, 142], [80, 579], [381, 976], [155, 977], [567, 161], [50, 718], [91, 365], [284, 578], [440, 421], [216, 57], [95, 895], [428, 825], [461, 123], [92, 167], [197, 703], [463, 648], [162, 418], [433, 314], [310, 473], [255, 229], [88, 274], [287, 670], [206, 889], [161, 228], [140, 508], [381, 109], [157, 43], [224, 495], [71, 971], [69, 467], [437, 979], [335, 382], [184, 314], [114, 697], [522, 877], [245, 772], [376, 885], [614, 618], [76, 802], [467, 237], [177, 582], [291, 313], [329, 37], [586, 455], [276, 128]]"
IMG_48.jpg,36,"[[298, 772], [159, 368], [524, 456], [29, 647], [247, 486], [84, 983], [102, 265], [548, 715], [195, 558], [70, 386], [118, 796], [73, 187], [601, 478], [387, 762], [98, 581], [60, 851], [76, 503], [282, 35], [273, 932], [95, 706], [104, 443], [184, 462], [426, 841], [78, 322], [713, 844], [56, 774], [461, 492], [596, 408], [141, 188], [658, 456], [517, 409], [138, 664], [584, 789], [92, 41], [346, 840], [160, 756]]"
IMG_287.jpg,45,"[[599, 681], [231, 242], [255, 724], [201, 444], [621, 118], [379, 631], [72, 324], [71, 571], [193, 170], [391, 476], [117, 909], [222, 638], [485, 509], [525, 26], [509, 648], [267, 71], [212, 561], [138, 311], [341, 701], [327, 188], [265, 518], [93, 437], [79, 261], [249, 374], [227, 32], [601, 529], [501, 702], [177, 692], [432, 687], [467, 83], [740, 70], [220, 308], [339, 527], [309, 951], [181, 369], [276, 456], [30, 819], [118, 193], [304, 649], [521, 108], [197, 96], [161, 243], [129, 616], [71, 142], [506, 468]]"
IMG_247.jpg,52,"[[63, 312], [153, 827], [380, 176], [580, 810], [271, 586], [590, 286], [268, 736], [230, 222], [115, 659], [653, 126], [471, 350], [345, 758], [139, 748], [144, 212], [230, 973], [724, 883], [324, 410], [216, 625], [83, 248], [147, 559], [555, 129], [185, 351], [255, 890], [170, 968], [546, 469], [435, 101], [372, 69], [482, 813], [329, 641], [72, 719], [706, 193], [151, 282], [580, 195], [311, 242], [653, 859], [384, 363], [377, 837], [261, 489], [725, 48], [448, 459], [158, 120], [211, 771], [142, 363], [647, 261], [519, 198], [322, 110], [329, 548], [191, 692], [209, 539], [197, 883], [286, 819], [87, 805]]"
IMG_230.jpg,44,"[[171, 913], [120, 443], [512, 15], [578, 476], [283, 683], [374, 948], [177, 635], [124, 274], [450, 751], [260, 281], [440, 352], [728, 971], [687, 728], [198, 561], [597, 320], [123, 566], [94, 676], [154, 497], [228, 803], [28, 130], [60, 411], [282, 202], [356, 829], [96, 979], [73, 329], [439, 537], [167, 854], [55, 604], [554, 26], [194, 418], [62, 505], [232, 489], [452, 182], [272, 558], [117, 751], [614, 86], [141, 352], [212, 339], [262, 626], [410, 851], [68, 248], [498, 807], [182, 276], [197, 690]]"
IMG_237.jpg,55,"[[432, 614], [86, 609], [564, 275], [240, 351], [292, 915], [525, 872], [173, 658], [80, 865], [89, 432], [626, 701], [434, 871], [361, 461], [89, 244], [155, 577], [697, 395], [168, 486], [302, 762], [539, 117], [155, 918], [171, 392], [181, 207], [353, 837], [136, 736], [491, 686], [310, 605], [706, 719], [231, 566], [79, 522], [539, 581], [635, 372], [529, 762], [346, 985], [257, 456], [217, 751], [567, 352], [601, 947], [667, 636], [384, 922], [94, 340], [551, 188], [623, 297], [414, 338], [396, 755], [610, 756], [58, 779], [269, 682], [67, 683], [330, 525], [250, 843], [315, 389], [594, 843], [199, 264], [584, 656], [159, 827], [673, 244]]"
IMG_166.jpg,59,"[[139, 669], [454, 250], [51, 195], [596, 623], [164, 901], [133, 514], [300, 610], [370, 915], [558, 61], [186, 415], [326, 220], [152, 55], [440, 737], [188, 593], [68, 872], [535, 789], [705, 612], [448, 350], [155, 336], [190, 760], [657, 456], [186, 167], [330, 77], [75, 593], [671, 174], [398, 616], [117, 135], [317, 298], [238, 671], [322, 985], [213, 513], [461, 418], [696, 847], [508, 140], [136, 243], [66, 958], [236, 837], [232, 258], [67, 318], [58, 690], [157, 976], [292, 532], [468, 673], [270, 916], [428, 979], [82, 413], [240, 368], [656, 627], [638, 1004], [50, 84], [141, 825], [696, 678], [46, 502], [438, 100], [289, 763], [339, 395], [234, 977], [334, 696], [51, 785]]"
IMG_122.jpg,41,"[[76, 376], [273, 746], [640, 570], [517, 49], [166, 189], [339, 483], [156, 494], [96, 906], [272, 838], [351, 300], [51, 687], [353, 591], [193, 270], [196, 25], [196, 353], [705, 12], [66, 59], [225, 128], [260, 220], [349, 44], [92, 650], [118, 326], [290, 510], [361, 709], [143, 417], [181, 799], [222, 623], [51, 449], [143, 122], [330, 871], [113, 702], [230, 433], [112, 266], [63, 754], [289, 323], [288, 929], [313, 785], [92, 829], [695, 561], [189, 531], [672, 620]]"
IMG_242.jpg,58,"[[260, 751], [311, 261], [392, 845], [234, 30], [79, 505], [527, 128], [545, 501], [45, 826], [83, 306], [506, 698], [166, 904], [222, 455], [400, 954], [128, 691], [397, 33], [241, 963], [277, 137], [180, 304], [601, 28], [363, 398], [81, 432], [390, 767], [671, 245], [146, 616], [432, 707], [226, 374], [454, 187], [167, 986], [361, 163], [485, 787], [190, 116], [138, 462], [361, 299], [323, 968], [521, 422], [79, 760], [482, 37], [211, 848], [77, 576], [44, 911], [449, 910], [168, 402], [305, 898], [293, 798], [77, 652], [105, 936], [321, 59], [518, 238], [359, 470], [451, 575], [297, 412], [420, 107], [162, 537], [127, 357], [101, 842], [271, 316], [176, 236], [103, 229]]"
IMG_279.jpg,42,"[[232, 572], [170, 310], [250, 784], [288, 364], [312, 108], [81, 764], [244, 504], [286, 879], [94, 132], [94, 304], [279, 177], [310, 549], [144, 484], [459, 369], [199, 382], [96, 632], [308, 234], [237, 125], [188, 736], [187, 942], [350, 389], [64, 244], [320, 822], [204, 893], [83, 854], [312, 454], [311, 995], [180, 650], [93, 188], [319, 39], [254, 298], [251, 631], [162, 150], [198, 814], [132, 575], [122, 372], [244, 714], [258, 45], [245, 433], [219, 223], [145, 243], [259, 934]]"
IMG_39.jpg,38,"[[499, 362], [103, 644], [81, 250], [223, 907], [439, 700], [82, 399], [697, 516], [207, 508], [219, 675], [224, 340], [567, 481], [96, 705], [649, 729], [697, 374], [253, 112], [255, 796], [373, 996], [62, 503], [44, 66], [180, 971], [377, 740], [214, 598], [567, 377], [148, 549], [69, 783], [127, 448], [758, 166], [524, 697], [599, 546], [641, 236], [79, 183], [152, 326], [498, 519], [63, 318], [287, 976], [71, 591], [110, 806], [664, 676]]"
IMG_37.jpg,40,"[[158, 647], [564, 190], [149, 243], [467, 526], [278, 99], [400, 830], [169, 493], [605, 313], [51, 31], [245, 636], [324, 299], [92, 395], [346, 434], [564, 34], [136, 821], [84, 562], [312, 180], [226, 460], [500, 911], [71, 257], [86, 701], [368, 16], [357, 151], [145, 152], [480, 206], [486, 847], [277, 354], [632, 222], [148, 559], [57, 783], [235, 412], [549, 306], [336, 108], [70, 196], [560, 245], [664, 294], [256, 29], [214, 203], [279, 514], [87, 616]]"
IMG_42.jpg,48,"[[533, 710], [169, 230], [379, 546], [73, 860], [470, 160], [146, 364], [241, 837], [135, 614], [71, 195], [531, 537], [322, 191], [721, 401], [468, 656], [334, 990], [673, 812], [194, 169], [196, 435], [293, 555], [371, 688], [150, 102], [420, 473], [228, 361], [389, 811], [64, 948], [40, 502], [310, 117], [584, 643], [412, 206], [89, 349], [461, 568], [61, 258], [154, 304], [338, 400], [215, 1005], [117, 163], [620, 734], [426, 722], [172, 833], [55, 126], [324, 479], [257, 156], [237, 283], [394, 152], [224, 623], [539, 802], [91, 422], [38, 35], [205, 536]]"
IMG_219.jpg,38,"[[176, 41], [262, 750], [221, 423], [171, 573], [157, 949], [311, 146], [78, 199], [139, 430], [63, 826], [360, 820], [274, 832], [281, 617], [73, 670], [177, 272], [335, 571], [62, 371], [65, 465], [104, 890], [154, 191], [89, 280], [335, 761], [324, 50], [55, 752], [290, 466], [233, 115], [79, 952], [136, 741], [128, 115], [209, 883], [137, 356], [139, 653], [339, 639], [214, 985], [232, 188], [85, 583], [259, 533], [115, 522], [149, 831]]"
IMG_119.jpg,42,"[[388, 408], [443, 895], [176, 611], [453, 188], [107, 318], [99, 749], [524, 407], [360, 531], [587, 195], [389, 723], [206, 490], [77, 559], [135, 496], [351, 987], [83, 680], [312, 174], [594, 53], [469, 554], [314, 810], [451, 977], [393, 775], [270, 567], [370, 861], [312, 340], [167, 803], [678, 85], [252, 1011], [163, 415], [454, 744], [134, 564], [408, 663], [537, 188], [491, 814], [472, 408], [343, 907], [232, 712], [64, 738], [90, 286], [309, 78], [211, 807], [99, 436], [89, 624]]"
IMG_153.jpg,52,"[[390, 639], [303, 311], [159, 879], [137, 485], [59, 248], [151, 51], [451, 223], [293, 807], [122, 708], [408, 61], [73, 369], [133, 220], [382, 448], [228, 369], [392, 992], [75, 884], [560, 284], [280, 159], [79, 165], [412, 860], [83, 538], [233, 723], [104, 967], [61, 80], [307, 596], [282, 979], [112, 304], [202, 190], [407, 134], [156, 580], [236, 453], [309, 396], [203, 817], [58, 705], [60, 786], [184, 287], [404, 321], [131, 803], [80, 446], [404, 803], [374, 565], [159, 125], [230, 630], [308, 73], [265, 248], [328, 877], [215, 551], [265, 878], [330, 714], [371, 219], [141, 376], [92, 633]]"
IMG_55.jpg,37,"[[166, 411], [65, 861], [218, 149], [625, 554], [83, 543], [628, 940], [71, 231], [237, 312], [84, 74], [60, 670], [270, 542], [73, 454], [98, 906], [110, 713], [209, 243], [294, 29], [257, 195], [46, 144], [504, 589], [167, 322], [100, 622], [288, 101], [100, 160], [311, 315], [53, 377], [698, 895], [333, 144], [122, 967], [113, 379], [120, 820], [316, 229], [143, 216], [59, 764], [105, 298], [42, 303], [130, 24], [148, 128]]"
IMG_105.jpg,44,"[[355, 518], [337, 67], [107, 887], [577, 264], [281, 221], [145, 487], [432, 705], [698, 488], [90, 169], [104, 625], [381, 253], [73, 398], [213, 138], [486, 259], [714, 86], [201, 915], [256, 658], [504, 745], [150, 331], [159, 705], [259, 484], [160, 242], [89, 972], [64, 268], [715, 363], [79, 533], [477, 195], [481, 53], [667, 736], [327, 657], [64, 818], [67, 726], [182, 561], [104, 66], [410, 313], [245, 378], [580, 441], [374, 445], [140, 794], [419, 141], [362, 590], [320, 128], [557, 203], [176, 425]]"
IMG_118.jpg,48,"[[201, 160], [218, 878], [437, 542], [68, 593], [487, 157], [56, 441], [481, 945], [65, 911], [402, 693], [49, 190], [309, 411], [620, 503], [288, 231], [91, 752], [131, 910], [269, 65], [239, 599], [566, 597], [102, 264], [134, 652], [274, 131], [317, 586], [159, 59], [157, 319], [286, 966], [552, 45], [76, 531], [179, 746], [358, 485], [117, 446], [116, 171], [397, 223], [254, 779], [177, 214], [85, 357], [549, 476], [131, 838], [476, 467], [441, 604], [61, 817], [79, 112], [158, 390], [58, 671], [43, 298], [173, 507], [592, 1005], [56, 1005], [334, 861]]"
IMG_253.jpg,44,"[[678, 479], [185, 445], [179, 864], [198, 199], [61, 657], [559, 857], [648, 197], [620, 668], [466, 803], [107, 169], [361, 106], [176, 626], [81, 346], [324, 900], [660, 326], [267, 239], [46, 757], [165, 535], [63, 571], [508, 634], [176, 119], [533, 173], [275, 656], [150, 264], [252, 536], [464, 871], [629, 514], [590, 739], [90, 97], [182, 332], [388, 867], [578, 319], [68, 994], [245, 908], [350, 323], [252, 34], [489, 710], [522, 784], [672, 586], [202, 953], [270, 149], [87, 414], [72, 238], [87, 849]]"
IMG_146.jpg,50,"[[136, 135], [217, 941], [120, 686], [622, 471], [277, 305], [539, 985], [584, 22], [312, 675], [124, 528], [274, 78], [119, 761], [84, 214], [246, 717], [92, 391], [480, 132], [364, 959], [169, 332], [316, 601], [336, 226], [503, 569], [69, 617], [189, 57], [60, 930], [223, 149], [216, 492], [637, 999], [75, 44], [444, 61], [158, 983], [163, 858], [380, 118], [335, 792], [156, 428], [94, 288], [227, 646], [437, 407], [54, 140], [231, 249], [207, 791], [619, 547], [364, 291], [385, 608], [244, 391], [76, 841], [179, 225], [309, 161], [223, 874], [182, 583], [463, 920], [295, 978]]"
IMG_11.jpg,46,"[[457, 162], [181, 687], [142, 291], [158, 893], [444, 552], [87, 78], [237, 987], [432, 764], [63, 490], [60, 704], [164, 823], [266, 683], [627, 264], [695, 594], [216, 124], [136, 131], [336, 433], [482, 252], [254, 832], [96, 418], [256, 598], [333, 991], [360, 655], [382, 121], [106, 981], [539, 552], [161, 356], [455, 479], [104, 657], [66, 922], [321, 271], [73, 847], [155, 593], [216, 759], [137, 521], [229, 922], [61, 781], [324, 743], [71, 248], [145, 208], [68, 174], [529, 772], [130, 745], [78, 327], [69, 585], [624, 215]]"
IMG_65.jpg,52,"[[647, 570], [87, 697], [305, 257], [242, 781], [588, 231], [63, 456], [169, 961], [76, 164], [384, 877], [373, 59], [212, 432], [595, 772], [131, 284], [362, 666], [314, 914], [51, 309], [86, 885], [180, 42], [528, 551], [255, 204], [263, 630], [220, 282], [166, 531], [169, 728], [465, 835], [369, 136], [532, 352], [202, 117], [77, 541], [77, 791], [157, 205], [560, 636], [172, 633], [366, 374], [259, 958], [592, 175], [357, 983], [669, 216], [152, 364], [271, 705], [448, 574], [643, 686], [150, 821], [297, 57], [80, 614], [94, 970], [60, 228], [244, 361], [474, 149], [646, 274], [65, 389], [525, 769]]"
IMG_187.jpg,46,"[[270, 436], [379, 667], [406, 106], [430, 382], [435, 960], [129, 516], [692, 648], [178, 234], [337, 502], [395, 298], [569, 559], [290, 574], [406, 41], [147, 666], [587, 123], [600, 355], [390, 844], [343, 353], [179, 332], [420, 563], [379, 755], [472, 241], [188, 187], [164, 422], [247, 522], [386, 220], [445, 717], [397, 904], [463, 102], [419, 458], [654, 580], [516, 355], [473, 991], [359, 592], [456, 627], [96, 566], [67, 780], [260, 214], [178, 562], [528, 119], [348, 423], [321, 670], [568, 212], [213, 138], [467, 312], [444, 175]]"
IMG_81.jpg,52,"[[701, 366], [248, 681], [263, 388], [668, 44], [165, 801], [321, 104], [368, 521], [341, 799], [474, 83], [111, 153], [168, 696], [77, 428], [254, 473], [637, 823], [307, 866], [346, 986], [464, 411], [109, 656], [243, 899], [186, 485], [79, 794], [405, 413], [285, 253], [329, 36], [82, 271], [406, 75], [127, 66], [317, 394], [247, 816], [286, 966], [574, 54], [195, 402], [121, 739], [196, 544], [303, 183], [384, 857], [355, 925], [208, 748], [224, 176], [236, 49], [281, 757], [67, 378], [448, 30], [260, 121], [89, 216], [59, 708], [281, 320], [218, 248], [189, 636], [51, 889], [523, 27], [216, 314]]"
IMG_255.jpg,34,"[[183, 484], [145, 216], [61, 738], [319, 106], [55, 419], [215, 845], [133, 613], [84, 815], [83, 198], [149, 330], [131, 32], [209, 183], [97, 273], [75, 566], [195, 646], [56, 650], [132, 541], [313, 895], [358, 36], [112, 391], [183, 115], [240, 819], [62, 497], [276, 365], [104, 704], [121, 459], [289, 178], [294, 60], [27, 876], [75, 340], [198, 264], [240, 441], [114, 141], [173, 405]]"
IMG_51.jpg,49,"[[142, 440], [421, 232], [414, 971], [143, 781], [286, 121], [200, 574], [126, 262], [702, 806], [437, 323], [53, 672], [520, 31], [230, 438], [690, 342], [281, 309], [147, 874], [132, 354], [190, 657], [411, 42], [300, 484], [45, 793], [348, 177], [593, 799], [77, 309], [223, 143], [390, 504], [122, 706], [379, 100], [251, 46], [61, 561], [213, 367], [76, 899], [491, 950], [354, 263], [324, 45], [134, 531], [73, 468], [479, 108], [125, 618], [297, 579], [271, 218], [384, 891], [202, 282], [348, 352], [71, 381], [685, 773], [198, 733], [229, 512], [184, 934], [170, 202]]"
IMG_92.jpg,46,"[[459, 300], [235, 756], [75, 475], [190, 842], [344, 524], [562, 210], [206, 427], [670, 552], [85, 727], [506, 795], [227, 333], [45, 169], [286, 667], [646, 345], [319, 911], [651, 67], [112, 821], [345, 305], [84, 587], [344, 458], [421, 677], [284, 819], [227, 577], [375, 227], [552, 536], [705, 252], [211, 953], [63, 899], [195, 655], [170, 368], [304, 967], [446, 232], [66, 375], [296, 405], [485, 340], [311, 752], [166, 526], [553, 689], [118, 657], [408, 586], [749, 444], [403, 980], [327, 602], [148, 744], [619, 177], [543, 139]]"
IMG_158.jpg,51,"[[221, 924], [331, 194], [180, 722], [55, 268], [339, 962], [318, 388], [627, 256], [68, 544], [167, 124], [583, 950], [76, 832], [204, 505], [120, 241], [192, 276], [271, 855], [32, 717], [344, 103], [543, 380], [568, 257], [104, 743], [280, 252], [62, 449], [208, 434], [168, 652], [406, 197], [278, 48], [121, 908], [355, 324], [252, 620], [241, 988], [196, 188], [513, 309], [70, 982], [146, 568], [86, 167], [304, 556], [121, 345], [274, 323], [262, 706], [160, 831], [476, 133], [92, 626], [322, 880], [592, 339], [63, 386], [200, 356], [410, 972], [278, 125], [446, 27], [303, 734], [124, 487]]"
IMG_30.jpg,46,"[[338, 625], [453, 293], [204, 860], [96, 269], [678, 313], [127, 55], [199, 497], [159, 772], [568, 47], [429, 74], [540, 462], [406, 989], [650, 892], [643, 135], [131, 496], [418, 768], [104, 130], [79, 876], [124, 349], [687, 570], [167, 139], [47, 325], [220, 667], [584, 351], [107, 799], [369, 64], [240, 774], [88, 415], [361, 540], [313, 1007], [487, 364], [679, 221], [528, 569], [275, 77], [169, 976], [538, 301], [85, 718], [349, 258], [147, 899], [644, 418], [237, 25], [347, 680], [75, 196], [175, 425], [288, 531], [64, 507]]"
IMG_252.jpg,43,"[[368, 639], [386, 238], [547, 901], [569, 402], [222, 935], [181, 29], [231, 483], [689, 37], [612, 771], [263, 842], [653, 984], [593, 148], [528, 524], [384, 826], [226, 627], [370, 552], [369, 431], [485, 283], [483, 840], [709, 625], [417, 906], [489, 141], [491, 669], [460, 79], [306, 902], [517, 350], [689, 878], [300, 143], [205, 738], [337, 700], [489, 928], [342, 784], [352, 21], [285, 557], [483, 776], [344, 345], [309, 605], [507, 47], [255, 411], [360, 279], [514, 440], [465, 384], [685, 929]]"
IMG_49.jpg,51,"[[514, 699], [580, 226], [408, 777], [396, 452], [467, 980], [613, 984], [699, 503], [314, 982], [373, 674], [259, 910], [464, 438], [551, 780], [722, 159], [474, 25], [389, 349], [471, 144], [585, 709], [291, 665], [423, 564], [396, 948], [443, 914], [323, 406], [330, 837], [693, 259], [709, 674], [464, 263], [521, 499], [478, 772], [313, 515], [223, 838], [531, 904], [669, 209], [623, 795], [626, 907], [402, 612], [320, 335], [67, 1017], [630, 270], [566, 602], [256, 998], [710, 440], [293, 771], [621, 171], [358, 743], [475, 518], [498, 223], [330, 913], [399, 844], [480, 372], [453, 679], [278, 598]]"
IMG_221.jpg,43,"[[117, 805], [246, 232], [696, 611], [99, 336], [482, 939], [54, 579], [548, 378], [208, 919], [204, 678], [360, 31], [569, 916], [62, 857], [63, 410], [208, 168], [667, 812], [43, 684], [217, 365], [231, 769], [96, 219], [589, 443], [524, 526], [152, 890], [39, 323], [633, 351], [79, 520], [69, 950], [225, 39], [63, 785], [113, 719], [702, 542], [452, 875], [237, 289], [243, 863], [71, 266], [193, 232], [565, 844], [239, 710], [70, 465], [126, 583], [153, 339], [650, 584], [163, 752], [80, 624]]"
IMG_298.jpg,54,"[[451, 567], [323, 202], [199, 941], [181, 460], [502, 742], [92, 347], [356, 791], [209, 617], [470, 247], [142, 191], [361, 848], [430, 120], [460, 971], [346, 563], [181, 759], [110, 426], [619, 666], [290, 624], [155, 989], [68, 265], [129, 620], [143, 280], [233, 63], [360, 476], [84, 759], [442, 476], [329, 118], [393, 971], [353, 687], [253, 542], [286, 832], [68, 184], [365, 46], [168, 547], [120, 910], [363, 257], [551, 672], [282, 759], [219, 156], [469, 913], [618, 738], [380, 628], [76, 695], [593, 259], [253, 998], [157, 693], [107, 509], [177, 360], [169, 852], [227, 814], [456, 672], [251, 687], [210, 232], [111, 821]]"
