filename,count,locations
IMG_3.jpg,60,"[[124, 995], [19, 343], [202, 607], [325, 124], [603, 704], [195, 812], [634, 64], [21, 592], [9, 130], [21, 766], [269, 384], [78, 839], [368, 705], [251, 141], [565, 873], [58, 993], [56, 499], [62, 216], [271, 465], [67, 688], [239, 991], [306, 757], [256, 896], [220, 11], [175, 961], [18, 950], [339, 239], [563, 78], [23, 703], [71, 134], [69, 786], [24, 473], [63, 585], [23, 530], [168, 677], [20, 999], [19, 162], [121, 924], [27, 902], [22, 227], [158, 189], [236, 774], [18, 838], [218, 469], [67, 732], [254, 54], [255, 327], [36, 640], [223, 634], [317, 866], [162, 613], [80, 541], [93, 964], [29, 427], [182, 1001], [220, 925], [83, 888], [148, 848], [340, 1015], [29, 272]]"
IMG_36.jpg,151,"[[342, 710], [588, 148], [492, 524], [561, 930], [440, 341], [474, 742], [507, 45], [630, 267], [412, 578], [432, 913], [521, 299], [414, 490], [716, 390], [331, 638], [569, 717], [359, 786], [610, 15], [469, 982], [442, 697], [498, 820], [661, 976], [499, 374], [522, 135], [591, 547], [507, 581], [356, 567], [530, 73], [429, 845], [369, 685], [461, 634], [750, 733], [459, 858], [601, 977], [571, 769], [397, 434], [264, 697], [510, 456], [448, 517], [344, 502], [514, 183], [472, 452], [526, 840], [370, 625], [539, 371], [467, 315], [435, 16], [488, 676], [463, 81], [413, 736], [583, 1008], [405, 819], [552, 299], [540, 41], [462, 416], [632, 136], [553, 146], [444, 581], [530, 753], [564, 73], [304, 695], [402, 907], [539, 584], [652, 944], [747, 286], [402, 614], [492, 1006], [381, 754], [484, 284], [501, 491], [456, 928], [332, 674], [645, 17], [364, 655], [436, 550], [576, 174], [414, 999], [447, 47], [438, 442], [402, 650], [370, 822], [534, 715], [443, 476], [320, 578], [515, 549], [423, 793], [523, 913], [605, 279], [518, 14], [466, 374], [572, 857], [375, 491], [409, 335], [341, 604], [568, 567], [640, 796], [693, 381], [536, 107], [495, 117], [382, 717], [528, 1001], [492, 403], [405, 683], [557, 335], [496, 853], [392, 553], [304, 616], [497, 316], [365, 529], [612, 1006], [433, 1008], [347, 746], [597, 90], [394, 849], [640, 285], [410, 877], [565, 743], [563, 14], [524, 269], [295, 657], [314, 734], [550, 265], [390, 790], [528, 803], [485, 650], [394, 462], [651, 182], [476, 710], [477, 575], [544, 179], [475, 18], [529, 396], [472, 491], [628, 965], [478, 52], [444, 739], [454, 956], [486, 346], [432, 625], [378, 590], [532, 511], [612, 46], [356, 312], [442, 881], [575, 122], [500, 967], [499, 84], [536, 465], [424, 414], [264, 741], [452, 818], [405, 522]]"
IMG_112.jpg,162,"[[17, 360], [63, 755], [115, 48], [182, 947], [113, 488], [327, 423], [325, 869], [54, 649], [12, 935], [132, 354], [68, 189], [344, 99], [211, 740], [502, 991], [17, 528], [113, 870], [161, 631], [16, 102], [15, 464], [398, 300], [88, 258], [349, 769], [89, 429], [381, 544], [73, 978], [205, 73], [13, 214], [144, 692], [299, 354], [50, 16], [89, 552], [16, 818], [148, 999], [14, 728], [52, 376], [222, 837], [109, 106], [184, 6], [18, 660], [19, 286], [109, 923], [103, 363], [112, 692], [15, 64], [212, 308], [112, 802], [172, 669], [179, 980], [119, 136], [144, 291], [105, 588], [50, 878], [77, 227], [130, 78], [45, 120], [87, 17], [165, 450], [129, 555], [50, 84], [42, 495], [17, 430], [533, 986], [94, 656], [88, 723], [389, 479], [16, 895], [136, 909], [297, 880], [47, 792], [18, 559], [78, 122], [42, 218], [259, 604], [69, 1009], [110, 760], [47, 950], [24, 757], [19, 1014], [47, 572], [83, 871], [60, 304], [156, 19], [325, 354], [167, 87], [227, 993], [41, 46], [333, 786], [55, 155], [117, 393], [48, 611], [50, 416], [118, 625], [13, 855], [104, 291], [47, 267], [121, 186], [79, 466], [127, 255], [14, 694], [196, 657], [82, 396], [114, 456], [121, 16], [68, 915], [75, 50], [44, 724], [517, 1009], [88, 82], [82, 782], [16, 594], [207, 817], [306, 376], [116, 522], [381, 984], [13, 496], [84, 688], [103, 325], [184, 375], [18, 250], [156, 959], [189, 731], [190, 1009], [138, 113], [11, 24], [93, 163], [158, 594], [45, 457], [115, 838], [17, 973], [51, 535], [143, 867], [75, 341], [44, 338], [98, 950], [113, 1014], [133, 662], [319, 895], [17, 141], [14, 786], [363, 475], [317, 768], [212, 715], [186, 183], [27, 180], [16, 321], [40, 835], [125, 729], [75, 818], [165, 349], [133, 423], [214, 976], [82, 621], [170, 49], [403, 549], [152, 383], [200, 838], [17, 396], [75, 587], [307, 423], [18, 629], [155, 149], [87, 500]]"
IMG_152.jpg,171,"[[358, 95], [106, 658], [134, 389], [100, 932], [89, 86], [374, 416], [85, 252], [192, 267], [362, 882], [747, 93], [175, 570], [155, 55], [70, 777], [21, 486], [356, 608], [260, 311], [178, 717], [130, 187], [254, 480], [57, 315], [353, 268], [513, 163], [21, 620], [177, 895], [17, 823], [261, 197], [321, 359], [131, 974], [139, 471], [250, 633], [20, 375], [325, 18], [102, 19], [55, 149], [218, 371], [101, 534], [204, 105], [18, 690], [179, 452], [331, 157], [153, 266], [252, 11], [415, 1014], [129, 808], [98, 574], [59, 1001], [100, 453], [98, 412], [29, 969], [183, 531], [24, 900], [66, 886], [177, 202], [217, 757], [447, 146], [244, 410], [261, 234], [125, 146], [13, 776], [141, 345], [44, 69], [302, 441], [217, 472], [220, 26], [151, 937], [97, 213], [139, 554], [19, 296], [232, 144], [20, 413], [132, 1009], [403, 431], [107, 756], [20, 175], [325, 476], [92, 126], [50, 842], [288, 584], [328, 310], [139, 226], [59, 670], [18, 256], [245, 608], [74, 733], [194, 494], [407, 840], [201, 171], [134, 595], [226, 334], [101, 494], [134, 304], [328, 56], [224, 246], [21, 520], [286, 674], [99, 616], [304, 398], [158, 124], [331, 197], [143, 20], [293, 331], [21, 216], [39, 792], [149, 712], [64, 18], [60, 433], [177, 683], [16, 938], [22, 654], [53, 275], [61, 512], [420, 352], [128, 98], [118, 260], [19, 864], [99, 331], [62, 634], [111, 898], [75, 50], [167, 409], [58, 191], [176, 298], [224, 65], [59, 354], [21, 586], [61, 473], [290, 476], [136, 432], [209, 805], [181, 20], [180, 747], [538, 166], [302, 287], [49, 709], [83, 696], [93, 169], [167, 90], [80, 967], [16, 730], [749, 115], [21, 450], [92, 291], [20, 336], [58, 108], [367, 370], [290, 19], [107, 1002], [18, 139], [219, 294], [217, 726], [18, 553], [19, 1003], [60, 595], [174, 370], [59, 394], [177, 237], [192, 59], [224, 202], [56, 929], [117, 56], [58, 553], [79, 821], [54, 232], [335, 110], [139, 514], [140, 741], [43, 752], [162, 164], [239, 512], [99, 370], [191, 136]]"
IMG_48.jpg,130,"[[14, 595], [49, 272], [106, 801], [727, 844], [448, 478], [283, 910], [81, 471], [57, 1009], [70, 18], [386, 758], [45, 648], [86, 385], [79, 174], [216, 437], [130, 699], [153, 557], [18, 530], [11, 850], [42, 717], [70, 325], [193, 748], [20, 413], [733, 917], [82, 567], [133, 980], [477, 403], [289, 41], [89, 225], [85, 767], [178, 418], [37, 931], [42, 801], [64, 71], [343, 834], [76, 437], [134, 735], [147, 356], [17, 439], [155, 770], [17, 777], [216, 505], [59, 143], [136, 176], [50, 544], [354, 757], [62, 207], [42, 344], [110, 282], [748, 861], [339, 809], [79, 665], [174, 501], [154, 589], [53, 829], [74, 594], [17, 1005], [43, 682], [137, 314], [148, 664], [89, 510], [756, 918], [98, 413], [17, 500], [85, 537], [99, 698], [256, 923], [112, 160], [209, 573], [40, 383], [63, 895], [364, 811], [41, 611], [113, 86], [124, 214], [713, 863], [48, 453], [76, 804], [118, 561], [65, 625], [46, 750], [194, 461], [44, 307], [71, 360], [109, 847], [119, 767], [88, 143], [15, 666], [52, 512], [89, 1006], [52, 239], [16, 816], [14, 740], [112, 350], [16, 561], [47, 978], [144, 798], [69, 698], [114, 666], [462, 419], [740, 889], [51, 179], [46, 576], [61, 856], [83, 259], [22, 878], [57, 413], [95, 615], [107, 453], [112, 591], [167, 446], [118, 244], [426, 481], [15, 631], [368, 781], [125, 382], [187, 783], [54, 777], [103, 192], [105, 734], [154, 207], [278, 931], [85, 979], [77, 292], [16, 469], [487, 422], [12, 936], [14, 974], [74, 731], [104, 317], [14, 702]]"
IMG_287.jpg,61,"[[492, 519], [156, 211], [241, 786], [708, 38], [190, 643], [101, 896], [198, 63], [209, 401], [509, 94], [13, 79], [735, 506], [43, 441], [205, 239], [215, 695], [469, 697], [31, 999], [331, 664], [424, 494], [32, 231], [210, 299], [476, 23], [92, 20], [306, 949], [115, 319], [218, 541], [285, 176], [18, 860], [565, 96], [270, 656], [179, 17], [89, 235], [185, 168], [167, 337], [90, 69], [273, 47], [296, 498], [35, 33], [153, 85], [115, 441], [120, 714], [117, 586], [56, 131], [75, 185], [48, 370], [377, 455], [740, 114], [155, 261], [455, 75], [430, 678], [384, 15], [254, 706], [20, 944], [105, 993], [144, 161], [174, 430], [384, 708], [129, 638], [243, 360], [69, 267], [171, 693], [23, 179]]"
IMG_247.jpg,89,"[[263, 29], [205, 646], [204, 910], [645, 873], [349, 343], [28, 786], [124, 518], [443, 172], [264, 190], [742, 532], [217, 752], [292, 484], [101, 621], [444, 781], [181, 119], [192, 347], [569, 187], [49, 987], [276, 569], [131, 829], [101, 673], [440, 459], [335, 121], [468, 318], [314, 836], [578, 95], [714, 865], [205, 1001], [294, 260], [419, 46], [294, 630], [218, 10], [223, 507], [177, 282], [169, 736], [167, 609], [143, 81], [471, 1016], [170, 414], [142, 899], [156, 668], [134, 999], [19, 838], [258, 657], [185, 861], [287, 398], [246, 793], [182, 797], [245, 98], [52, 679], [255, 897], [393, 360], [389, 156], [82, 790], [214, 563], [261, 717], [711, 39], [136, 781], [237, 265], [221, 200], [316, 520], [373, 808], [210, 377], [21, 732], [113, 571], [184, 957], [257, 466], [546, 118], [263, 845], [517, 227], [44, 925], [70, 840], [208, 698], [615, 866], [240, 608], [159, 561], [190, 82], [154, 471], [129, 717], [597, 195], [339, 199], [291, 59], [249, 988], [328, 24], [426, 101], [177, 516], [356, 380], [268, 227], [264, 525]]"
IMG_230.jpg,98,"[[182, 498], [146, 1016], [21, 251], [360, 814], [73, 608], [418, 337], [713, 881], [189, 780], [57, 433], [178, 288], [427, 521], [190, 895], [201, 653], [72, 900], [82, 496], [484, 187], [98, 324], [284, 970], [19, 333], [17, 673], [149, 233], [56, 963], [152, 401], [20, 416], [14, 599], [56, 823], [114, 504], [81, 286], [201, 827], [393, 739], [59, 389], [227, 581], [156, 911], [73, 992], [17, 459], [59, 657], [52, 576], [123, 860], [82, 227], [262, 683], [154, 550], [134, 751], [146, 496], [336, 818], [177, 466], [90, 457], [121, 792], [20, 506], [437, 383], [111, 276], [165, 645], [281, 906], [259, 977], [90, 947], [56, 262], [110, 365], [93, 676], [19, 375], [12, 222], [157, 735], [186, 924], [53, 310], [103, 415], [93, 543], [407, 865], [161, 873], [488, 7], [714, 906], [38, 993], [149, 371], [52, 473], [48, 534], [119, 579], [204, 298], [199, 442], [6, 962], [55, 349], [45, 617], [228, 675], [411, 501], [199, 861], [93, 1005], [178, 524], [442, 501], [225, 817], [169, 434], [17, 553], [125, 924], [322, 1017], [467, 176], [113, 231], [406, 323], [237, 646], [17, 638], [19, 291], [66, 773], [46, 219], [207, 926]]"
IMG_237.jpg,135,"[[70, 440], [274, 812], [20, 772], [165, 592], [559, 312], [247, 374], [569, 977], [564, 707], [88, 824], [58, 596], [207, 770], [327, 549], [94, 693], [122, 321], [46, 959], [147, 849], [343, 1005], [192, 463], [94, 513], [437, 855], [282, 604], [439, 612], [130, 671], [278, 457], [221, 905], [359, 777], [117, 440], [51, 559], [81, 312], [20, 657], [198, 686], [138, 766], [353, 898], [121, 540], [183, 393], [19, 885], [297, 751], [613, 346], [464, 691], [614, 934], [206, 536], [227, 322], [245, 580], [276, 664], [229, 817], [141, 627], [141, 388], [20, 619], [171, 792], [100, 886], [364, 461], [20, 849], [430, 904], [56, 522], [289, 562], [68, 395], [182, 950], [151, 467], [257, 778], [527, 916], [555, 345], [20, 735], [78, 266], [256, 541], [234, 448], [16, 963], [389, 761], [170, 658], [126, 583], [20, 499], [129, 719], [47, 824], [205, 581], [23, 463], [20, 696], [189, 626], [57, 792], [58, 755], [325, 753], [289, 659], [288, 849], [104, 473], [18, 539], [97, 652], [493, 334], [106, 364], [171, 743], [370, 1010], [60, 927], [139, 502], [245, 491], [547, 961], [107, 858], [88, 562], [62, 30], [570, 392], [765, 67], [97, 611], [217, 728], [140, 889], [307, 1002], [414, 611], [59, 865], [17, 809], [591, 709], [594, 356], [97, 783], [18, 580], [133, 810], [156, 426], [92, 738], [103, 289], [323, 525], [75, 350], [59, 635], [187, 502], [294, 354], [61, 482], [312, 815], [591, 952], [252, 342], [42, 998], [105, 408], [241, 412], [24, 920], [57, 675], [313, 468], [14, 1002], [154, 552], [58, 715], [246, 895], [201, 843], [489, 701], [310, 781], [188, 912]]"
IMG_166.jpg,125,"[[49, 273], [59, 843], [602, 616], [93, 602], [98, 1000], [262, 225], [59, 26], [186, 822], [94, 347], [435, 81], [20, 480], [262, 925], [511, 773], [255, 674], [418, 374], [19, 613], [20, 702], [189, 502], [72, 137], [85, 962], [111, 64], [20, 350], [19, 909], [94, 651], [227, 598], [231, 400], [87, 885], [101, 471], [220, 735], [72, 760], [137, 998], [92, 517], [105, 218], [241, 858], [365, 80], [57, 1003], [22, 147], [128, 632], [331, 1007], [25, 63], [119, 267], [54, 328], [100, 21], [166, 958], [49, 794], [159, 784], [21, 524], [103, 924], [20, 436], [20, 823], [178, 895], [160, 57], [17, 238], [56, 677], [562, 1019], [166, 632], [181, 577], [271, 291], [51, 591], [58, 636], [92, 301], [49, 967], [110, 170], [130, 504], [189, 346], [131, 825], [16, 781], [129, 894], [56, 221], [312, 188], [50, 885], [129, 300], [253, 637], [172, 424], [60, 548], [153, 547], [63, 372], [99, 106], [154, 926], [18, 997], [133, 673], [253, 744], [140, 365], [60, 455], [215, 568], [19, 657], [594, 9], [231, 427], [145, 16], [25, 744], [69, 72], [106, 850], [20, 22], [214, 645], [17, 303], [499, 750], [200, 1004], [58, 925], [126, 959], [107, 559], [566, 610], [22, 393], [62, 414], [230, 770], [18, 864], [159, 855], [111, 410], [81, 255], [188, 762], [91, 692], [533, 755], [48, 174], [82, 805], [229, 928], [17, 952], [203, 871], [60, 720], [143, 591], [166, 1000], [19, 106], [18, 567], [17, 195], [82, 184], [58, 499], [245, 955]]"
IMG_122.jpg,81,"[[35, 481], [85, 845], [157, 76], [632, 556], [247, 315], [189, 625], [109, 254], [26, 685], [187, 789], [83, 345], [11, 971], [191, 38], [115, 516], [22, 67], [271, 933], [190, 212], [136, 336], [23, 803], [252, 736], [157, 462], [11, 247], [132, 901], [128, 160], [25, 406], [113, 82], [518, 6], [85, 299], [207, 121], [49, 914], [48, 661], [54, 378], [13, 361], [98, 387], [26, 161], [141, 432], [279, 237], [153, 14], [172, 531], [117, 825], [27, 16], [27, 1013], [99, 124], [13, 840], [63, 800], [96, 221], [163, 885], [111, 29], [91, 674], [156, 770], [83, 970], [241, 24], [20, 929], [159, 496], [131, 283], [62, 269], [20, 728], [169, 255], [175, 380], [7, 650], [218, 627], [49, 444], [25, 765], [196, 348], [224, 90], [82, 484], [134, 48], [590, 554], [279, 730], [16, 301], [198, 836], [204, 191], [129, 936], [139, 194], [51, 955], [139, 116], [45, 839], [232, 267], [270, 367], [13, 450], [340, 106], [121, 864]]"
IMG_242.jpg,113,"[[492, 420], [55, 749], [108, 412], [318, 905], [121, 613], [99, 220], [136, 910], [261, 364], [355, 753], [55, 1003], [17, 640], [24, 500], [167, 453], [149, 264], [431, 579], [53, 892], [199, 825], [182, 1007], [351, 449], [52, 567], [345, 323], [315, 276], [128, 523], [185, 336], [395, 699], [189, 271], [385, 855], [242, 315], [96, 452], [18, 688], [155, 677], [91, 497], [146, 953], [95, 731], [72, 320], [123, 656], [25, 781], [179, 412], [236, 746], [97, 853], [328, 935], [182, 972], [19, 916], [128, 999], [180, 372], [320, 512], [186, 885], [123, 567], [17, 542], [160, 633], [66, 422], [21, 823], [135, 342], [373, 317], [272, 444], [291, 924], [54, 708], [24, 960], [156, 309], [51, 614], [17, 869], [161, 504], [261, 814], [87, 590], [132, 223], [59, 934], [86, 636], [138, 432], [275, 404], [169, 550], [317, 721], [57, 471], [52, 849], [394, 947], [123, 700], [278, 328], [56, 520], [262, 932], [453, 579], [404, 303], [269, 277], [131, 479], [17, 999], [383, 755], [231, 1013], [19, 734], [296, 757], [143, 387], [112, 766], [92, 901], [88, 683], [89, 544], [215, 747], [484, 401], [105, 945], [154, 999], [232, 475], [377, 451], [75, 780], [209, 232], [67, 815], [234, 285], [51, 662], [233, 820], [222, 380], [178, 919], [72, 971], [154, 587], [171, 229], [419, 695], [17, 591], [207, 111], [126, 304]]"
