filename,count,locations
IMG_30.jpg,74,"[[355, 32], [116, 406], [450, 641], [311, 290], [189, 672], [182, 155], [318, 481], [462, 352], [59, 668], [467, 40], [243, 103], [51, 216], [124, 38], [244, 472], [388, 524], [382, 731], [57, 524], [454, 117], [309, 353], [51, 143], [178, 362], [338, 670], [309, 137], [210, 33], [385, 456], [247, 546], [115, 190], [181, 734], [457, 496], [451, 267], [277, 37], [170, 593], [116, 255], [48, 727], [461, 575], [313, 731], [384, 102], [244, 403], [58, 603], [51, 374], [114, 480], [177, 88], [393, 312], [386, 596], [180, 295], [118, 637], [449, 720], [115, 557], [243, 614], [249, 332], [248, 192], [117, 118], [313, 214], [62, 79], [316, 416], [388, 382], [186, 224], [314, 80], [459, 188], [112, 332], [57, 286], [457, 423], [316, 544], [388, 172], [246, 731], [181, 437], [51, 444], [303, 609], [118, 716], [177, 512], [378, 244], [246, 262], [399, 669], [268, 673]]"
IMG_171.jpg,71,"[[586, 832], [251, 498], [220, 137], [194, 846], [433, 53], [591, 394], [471, 611], [127, 614], [202, 296], [62, 219], [585, 116], [338, 892], [454, 235], [61, 887], [76, 117], [293, 710], [513, 426], [490, 341], [573, 990], [339, 981], [283, 316], [157, 480], [51, 369], [612, 205], [57, 782], [333, 629], [504, 709], [213, 755], [65, 476], [408, 551], [191, 999], [598, 476], [169, 222], [344, 238], [479, 950], [320, 138], [112, 289], [465, 786], [379, 825], [155, 362], [613, 306], [46, 678], [518, 154], [416, 139], [233, 925], [123, 21], [585, 574], [67, 562], [497, 513], [198, 568], [337, 48], [82, 972], [543, 270], [269, 841], [419, 426], [138, 909], [321, 531], [583, 736], [238, 57], [458, 862], [591, 927], [316, 418], [222, 656], [224, 404], [395, 692], [555, 656], [116, 818], [133, 155], [357, 313], [257, 210], [136, 703]]"
IMG_75.jpg,49,"[[358, 271], [321, 426], [189, 174], [326, 123], [52, 441], [446, 411], [454, 156], [172, 616], [306, 548], [459, 567], [319, 362], [411, 184], [413, 468], [456, 269], [410, 85], [255, 180], [406, 365], [206, 96], [194, 458], [366, 519], [257, 269], [453, 346], [354, 78], [364, 206], [455, 211], [139, 149], [308, 492], [274, 451], [406, 570], [411, 303], [166, 554], [392, 422], [300, 299], [81, 91], [85, 550], [319, 235], [359, 383], [317, 605], [433, 521], [407, 242], [316, 174], [63, 176], [358, 326], [304, 78], [278, 396], [454, 110], [356, 464], [385, 137], [459, 473]]"
IMG_163.jpg,55,"[[449, 371], [244, 427], [276, 128], [194, 578], [314, 238], [100, 304], [298, 548], [338, 138], [111, 538], [446, 468], [233, 304], [391, 213], [397, 367], [295, 30], [190, 519], [102, 416], [447, 227], [383, 476], [66, 173], [325, 487], [232, 372], [279, 343], [286, 609], [208, 462], [440, 325], [449, 179], [283, 183], [152, 108], [232, 622], [371, 311], [344, 362], [433, 278], [473, 150], [247, 561], [146, 478], [457, 417], [304, 88], [192, 235], [287, 451], [146, 558], [360, 531], [265, 254], [405, 422], [418, 514], [342, 190], [75, 248], [308, 298], [255, 502], [395, 151], [292, 394], [346, 424], [359, 257], [169, 406], [170, 362], [342, 66]]"
IMG_149.jpg,72,"[[110, 522], [646, 413], [144, 826], [338, 147], [507, 910], [303, 498], [75, 308], [441, 231], [439, 615], [267, 897], [270, 705], [138, 134], [419, 896], [479, 149], [484, 427], [361, 437], [653, 175], [654, 815], [647, 529], [94, 629], [629, 973], [165, 897], [292, 979], [110, 700], [202, 654], [364, 229], [365, 663], [149, 364], [355, 571], [573, 375], [645, 742], [660, 250], [343, 828], [484, 975], [233, 321], [82, 775], [482, 536], [198, 69], [208, 969], [205, 488], [394, 338], [115, 973], [74, 400], [103, 62], [639, 323], [99, 218], [569, 91], [189, 186], [369, 45], [173, 744], [339, 746], [410, 128], [383, 984], [399, 504], [63, 142], [557, 453], [68, 879], [256, 422], [340, 317], [470, 344], [252, 565], [554, 196], [166, 579], [549, 271], [231, 812], [344, 913], [291, 633], [290, 63], [531, 753], [159, 275], [489, 50], [520, 594]]"
IMG_132.jpg,65,"[[143, 685], [304, 220], [219, 925], [156, 454], [101, 143], [339, 598], [285, 40], [259, 696], [152, 925], [285, 486], [337, 900], [99, 270], [246, 336], [259, 772], [78, 572], [218, 521], [232, 139], [127, 374], [359, 210], [361, 355], [288, 846], [42, 962], [89, 826], [70, 207], [77, 448], [178, 205], [78, 708], [232, 53], [282, 919], [306, 333], [322, 656], [193, 584], [260, 623], [107, 974], [186, 797], [44, 271], [329, 788], [199, 270], [192, 343], [301, 161], [321, 714], [275, 984], [237, 457], [198, 653], [83, 368], [233, 850], [104, 756], [142, 516], [207, 404], [196, 731], [339, 449], [41, 138], [293, 96], [330, 526], [268, 269], [84, 898], [272, 561], [144, 58], [358, 269], [274, 405], [151, 120], [192, 985], [175, 862], [366, 137], [240, 207]]"
IMG_66.jpg,69,"[[734, 463], [223, 495], [719, 90], [401, 245], [765, 692], [392, 648], [925, 220], [394, 147], [558, 509], [863, 459], [544, 312], [299, 231], [946, 697], [601, 697], [464, 86], [766, 258], [118, 575], [867, 283], [466, 175], [797, 519], [690, 558], [352, 501], [820, 31], [453, 474], [243, 188], [596, 231], [553, 140], [261, 657], [126, 281], [309, 125], [637, 496], [948, 89], [119, 506], [317, 331], [771, 154], [530, 606], [439, 592], [838, 394], [203, 560], [594, 418], [599, 42], [861, 694], [857, 602], [331, 695], [262, 378], [917, 325], [611, 607], [199, 268], [977, 604], [319, 428], [505, 393], [634, 324], [695, 659], [690, 211], [766, 606], [834, 128], [290, 580], [490, 687], [129, 194], [423, 363], [511, 240], [926, 519], [646, 136], [961, 403], [942, 162], [756, 338], [669, 422], [146, 724], [844, 211]]"
IMG_102.jpg,66,"[[91, 113], [87, 314], [199, 177], [124, 442], [61, 233], [181, 51], [204, 378], [32, 433], [242, 256], [23, 64], [239, 107], [52, 318], [31, 206], [186, 246], [95, 38], [93, 408], [157, 141], [54, 117], [102, 187], [248, 309], [53, 409], [140, 101], [245, 186], [56, 374], [116, 263], [231, 395], [23, 114], [191, 331], [63, 59], [201, 437], [145, 234], [41, 160], [132, 389], [177, 95], [21, 292], [183, 10], [231, 79], [62, 270], [136, 16], [138, 55], [238, 216], [81, 153], [157, 298], [153, 406], [44, 19], [200, 142], [247, 351], [140, 171], [103, 236], [117, 136], [204, 281], [101, 365], [186, 221], [70, 443], [30, 249], [103, 82], [251, 436], [137, 205], [62, 199], [173, 360], [253, 146], [45, 349], [23, 394], [130, 340], [229, 43], [117, 297]]"
IMG_159.jpg,70,"[[336, 229], [167, 661], [500, 728], [387, 426], [44, 237], [187, 848], [100, 558], [548, 338], [101, 100], [339, 727], [446, 87], [180, 378], [52, 745], [289, 90], [311, 354], [435, 842], [281, 649], [448, 576], [216, 458], [194, 296], [420, 26], [42, 377], [463, 336], [80, 861], [184, 789], [256, 849], [57, 539], [415, 664], [498, 476], [279, 530], [208, 115], [105, 412], [391, 331], [122, 173], [518, 285], [419, 754], [375, 135], [123, 331], [480, 407], [241, 713], [339, 603], [45, 154], [427, 174], [50, 303], [269, 265], [349, 836], [287, 439], [257, 356], [140, 732], [220, 602], [201, 31], [148, 95], [296, 151], [485, 803], [57, 463], [519, 201], [431, 264], [132, 242], [94, 16], [80, 683], [380, 534], [69, 624], [98, 800], [139, 475], [220, 193], [303, 32], [477, 660], [278, 784], [502, 138], [194, 531]]"
IMG_180.jpg,39,"[[561, 278], [623, 760], [570, 899], [614, 339], [550, 593], [695, 268], [630, 562], [614, 37], [676, 840], [535, 995], [504, 249], [544, 380], [557, 204], [592, 981], [554, 725], [685, 342], [641, 894], [632, 486], [624, 655], [710, 538], [565, 634], [374, 1003], [541, 779], [638, 141], [485, 163], [695, 428], [681, 620], [529, 932], [605, 829], [679, 690], [629, 266], [625, 409], [684, 907], [567, 444], [655, 207], [527, 852], [652, 974], [677, 761], [554, 516]]"
IMG_97.jpg,70,"[[157, 148], [439, 759], [542, 443], [199, 438], [63, 950], [435, 287], [158, 612], [437, 653], [389, 47], [329, 318], [425, 950], [233, 881], [190, 693], [614, 264], [592, 555], [75, 361], [341, 134], [297, 472], [585, 777], [72, 289], [432, 461], [52, 784], [252, 634], [394, 855], [85, 44], [245, 277], [512, 630], [296, 54], [77, 588], [359, 765], [165, 239], [144, 844], [511, 165], [76, 118], [591, 356], [375, 388], [297, 574], [113, 513], [573, 966], [253, 959], [265, 376], [602, 671], [407, 548], [208, 60], [508, 541], [109, 429], [299, 822], [515, 722], [591, 876], [421, 203], [597, 165], [79, 204], [78, 676], [495, 841], [509, 946], [519, 252], [494, 25], [342, 938], [328, 232], [155, 945], [483, 374], [161, 342], [62, 874], [355, 669], [208, 787], [275, 726], [207, 526], [124, 755], [249, 159], [439, 120]]"
IMG_14.jpg,74,"[[592, 227], [337, 818], [270, 438], [478, 680], [346, 212], [614, 829], [450, 594], [251, 52], [211, 596], [510, 48], [375, 987], [450, 356], [71, 781], [188, 219], [277, 893], [598, 404], [395, 749], [488, 913], [60, 963], [279, 538], [191, 404], [427, 193], [380, 122], [290, 633], [624, 564], [167, 775], [531, 840], [353, 378], [473, 769], [627, 735], [627, 950], [599, 48], [59, 174], [330, 45], [609, 313], [538, 602], [511, 191], [262, 346], [361, 571], [427, 833], [216, 698], [427, 514], [546, 750], [505, 274], [130, 476], [202, 503], [422, 435], [376, 905], [298, 976], [328, 296], [576, 135], [346, 477], [261, 240], [299, 134], [578, 669], [516, 434], [545, 974], [381, 654], [251, 799], [533, 346], [408, 283], [604, 482], [193, 872], [418, 45], [463, 995], [471, 119], [58, 36], [223, 144], [183, 305], [98, 874], [201, 976], [167, 59], [516, 524], [309, 722]]"
IMG_18.jpg,51,"[[495, 990], [409, 348], [302, 619], [285, 142], [433, 768], [406, 24], [498, 206], [109, 972], [372, 583], [633, 728], [441, 545], [320, 451], [584, 378], [462, 627], [607, 264], [128, 230], [376, 918], [336, 374], [439, 280], [250, 35], [254, 484], [378, 741], [495, 811], [384, 254], [417, 975], [320, 691], [376, 116], [483, 490], [394, 496], [511, 267], [467, 91], [419, 847], [386, 656], [229, 269], [192, 905], [494, 343], [306, 233], [464, 695], [626, 161], [354, 824], [194, 228], [613, 319], [471, 412], [532, 149], [432, 170], [655, 845], [333, 305], [496, 906], [66, 910], [318, 529], [385, 425]]"
IMG_34.jpg,64,"[[154, 107], [91, 184], [35, 43], [135, 284], [24, 205], [74, 119], [140, 39], [67, 258], [180, 214], [98, 256], [32, 87], [147, 199], [80, 65], [61, 172], [36, 106], [19, 288], [110, 13], [151, 167], [119, 64], [104, 135], [110, 282], [169, 251], [187, 33], [64, 200], [17, 71], [111, 84], [70, 25], [126, 229], [107, 201], [48, 251], [153, 62], [47, 157], [135, 10], [167, 186], [176, 114], [22, 184], [64, 82], [64, 56], [45, 133], [43, 218], [76, 233], [138, 114], [154, 137], [18, 127], [76, 281], [184, 150], [135, 151], [23, 231], [65, 146], [81, 91], [49, 286], [123, 39], [12, 33], [43, 6], [174, 84], [43, 187], [96, 110], [15, 105], [101, 232], [128, 259], [158, 276], [48, 67], [139, 82], [106, 167]]"
IMG_156.jpg,68,"[[243, 747], [472, 174], [72, 486], [361, 548], [111, 271], [363, 741], [241, 207], [99, 937], [266, 599], [294, 914], [224, 408], [395, 398], [264, 458], [503, 695], [286, 97], [450, 987], [471, 321], [395, 679], [219, 936], [180, 718], [236, 848], [246, 328], [49, 125], [329, 20], [375, 904], [46, 997], [190, 628], [356, 281], [493, 596], [512, 796], [306, 695], [227, 143], [312, 170], [300, 509], [448, 855], [122, 363], [114, 836], [64, 417], [285, 387], [151, 562], [42, 889], [335, 618], [418, 97], [122, 116], [485, 378], [178, 807], [302, 783], [100, 989], [499, 208], [261, 982], [485, 269], [140, 465], [228, 671], [320, 850], [240, 263], [381, 815], [190, 996], [458, 914], [221, 53], [383, 148], [214, 533], [370, 467], [435, 739], [412, 599], [87, 194], [467, 26], [490, 530], [59, 341]]"
IMG_122.jpg,57,"[[673, 338], [434, 894], [138, 226], [358, 291], [668, 687], [148, 540], [592, 573], [548, 145], [670, 972], [379, 56], [389, 505], [179, 314], [504, 392], [456, 724], [658, 827], [451, 139], [612, 258], [452, 977], [90, 345], [575, 423], [643, 620], [331, 863], [434, 457], [146, 438], [432, 657], [84, 59], [599, 945], [466, 51], [676, 208], [593, 665], [298, 118], [616, 70], [381, 959], [191, 163], [652, 425], [633, 489], [415, 812], [614, 360], [581, 854], [374, 134], [597, 759], [554, 326], [93, 529], [697, 259], [449, 545], [560, 495], [76, 186], [692, 895], [192, 478], [610, 164], [670, 547], [81, 413], [426, 320], [553, 228], [678, 759], [86, 483], [381, 419]]"
IMG_153.jpg,74,"[[262, 462], [155, 118], [236, 227], [79, 411], [114, 294], [252, 66], [153, 572], [183, 398], [261, 336], [153, 487], [357, 182], [107, 97], [247, 522], [357, 323], [358, 446], [64, 524], [211, 38], [299, 550], [124, 59], [172, 352], [143, 257], [255, 116], [39, 135], [359, 266], [311, 364], [98, 191], [328, 90], [91, 364], [184, 529], [286, 152], [49, 292], [170, 442], [151, 166], [207, 571], [308, 491], [221, 369], [373, 41], [292, 286], [371, 116], [255, 20], [326, 309], [196, 260], [364, 381], [121, 339], [102, 570], [102, 490], [59, 468], [187, 205], [125, 531], [92, 240], [221, 430], [205, 147], [212, 91], [99, 142], [43, 93], [257, 573], [58, 577], [255, 278], [132, 394], [347, 230], [318, 420], [362, 524], [263, 406], [139, 212], [167, 72], [210, 314], [115, 445], [287, 239], [249, 184], [162, 302], [209, 482], [154, 24], [335, 136], [312, 187]]"
IMG_89.jpg,72,"[[218, 258], [268, 691], [133, 440], [315, 339], [302, 129], [481, 667], [86, 695], [50, 104], [444, 314], [326, 489], [62, 273], [114, 627], [165, 107], [74, 506], [443, 159], [148, 754], [377, 698], [263, 481], [246, 326], [177, 317], [295, 273], [56, 351], [415, 588], [221, 39], [400, 169], [124, 185], [362, 382], [261, 616], [51, 641], [417, 83], [328, 766], [442, 515], [208, 749], [195, 388], [201, 462], [54, 161], [302, 549], [193, 176], [291, 39], [469, 754], [388, 324], [214, 543], [103, 127], [157, 39], [405, 253], [112, 313], [98, 766], [68, 430], [253, 404], [331, 182], [133, 562], [60, 574], [372, 462], [439, 390], [143, 250], [380, 525], [170, 686], [123, 376], [64, 220], [233, 106], [263, 760], [394, 756], [335, 76], [496, 601], [312, 418], [346, 240], [95, 56], [322, 610], [140, 500], [259, 199], [184, 610], [380, 634]]"
